"","X","budget","popularity","production_countries","release_date","revenue","runtime","spoken_languages","vote_average","vote_classes","Comp_Universal","Comp_Paramount","Comp_Warner","Comp_20fox","Comp_Columbia","Comp_NewLine","Comp_Disney","Comp_VillageRoadshow","Comp_Miramax","Comp_Pixar","Comp_RelMedia","Comp_MGM","Comp_DreamWorks","Comp_Touchstone","Comp_CanalPlus","genere"
"167",167,130000000,59325589,1,"26/03/2013",371876278,110,1,5.4,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action"
"168",168,130000000,21605568,1,"06/04/2005",119269486,124,1,5.7,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"169",169,137000000,26074908,1,"02/07/2001",85131830,106,1,5.9,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"170",170,140000000,74506246,1,"22/07/2011",370569774,124,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"171",171,135000000,39604363,1,"08/11/1999",361832400,128,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action"
"172",172,150000000,36973031,1,"14/11/2003",212011111,138,1,6.9,"6 a 7",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Adventure"
"173",173,120000000,99687084,1,"13/11/2012",8.29e+08,115,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"174",174,130000000,177735,0,"17/11/2011",150406466,100,1,5.8,"5 a 6",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Animation"
"175",175,150000000,62898336,1,"12/06/2008",163712074,114,1,6.1,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"176",176,140000000,4419092,1,"01/06/2016",183345589,120,1,6,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Adventure"
"177",177,135000000,100635882,1,"25/12/2015",532950503,156,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"178",178,135000000,44765377,1,"11/07/2013",282570682,96,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"179",179,135000000,2991353,1,"02/03/2011",245724603,107,1,6.6,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"180",180,132000000,84366984,1,"22/11/2014",373552094,92,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"181",181,70000000,45381501,1,"03/08/2007",442824138,115,1,7.3,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"182",182,130000000,84689648,1,"04/06/2008",631744560,90,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"183",183,130000000,12009361,1,"14/07/2015",519311965,117,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"184",184,130000000,76310119,1,"15/11/2013",847423452,146,1,7.4,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"185",185,135000000,63473086,1,"18/03/2015",368871007,94,1,6.8,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"186",186,132000000,48572726,1,"28/06/2005",591739379,116,1,6.2,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Science Fiction"
"187",187,130000000,38068736,1,"18/07/2003",273339556,147,1,6.3,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"188",188,130000000,20678787,1,"28/10/2011",554987477,90,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"189",189,110000000,48829437,1,"21/07/2010",293329073,100,1,6.2,"6 a 7",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Action"
"190",190,125000000,46115758,1,"20/03/2014",362637473,139,1,5.6,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"191",191,130000000,89938296,1,"25/10/2011",371940071,107,1,6.7,"6 a 7",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Animation"
"192",192,130000000,79679601,1,"31/05/2004",789804554,141,1,7.7,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"193",193,130000000,28840997,1,"18/11/2008",49554002,165,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"194",194,130000000,42840582,1,"30/05/2013",243843127,100,1,5,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"195",195,127500000,26548594,1,"19/05/2000",354248063,82,1,6.2,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"196",196,127000000,115597753,1,"17/12/2014",349424282,97,1,6.1,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"197",197,130000000,68757242,1,"28/10/2010",321887208,95,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"198",198,125000000,109984351,1,"16/11/2001",976475550,152,1,7.5,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"199",199,130000000,39448066,1,"18/07/2013",61648500,96,1,5.4,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"200",200,140000000,271972889,1,"09/07/2003",655011224,143,1,7.5,"7 a 8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Fantasy"
"201",201,125000000,206227151,1,"18/11/2014",752100229,123,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"202",202,125000000,45313197,1,"17/05/2006",767820459,149,1,6.5,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Thriller"
"203",203,103000000,4240024,1,"19/03/2014",500188435,102,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"204",204,110000000,2871739,1,"24/04/2003",407711549,133,1,6.8,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"205",205,125000000,7255718,1,"20/04/2011",626137675,130,1,7.1,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"206",206,125000000,81499621,1,"22/11/2011",334615000,129,1,7,"7 a 8",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Adventure"
"207",207,125000000,47686442,1,"01/04/2010",232713139,106,1,5.6,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"208",208,65000000,43129703,1,"01/06/1990",261317921,113,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"209",209,160000000,27220157,1,"27/08/1999",61698899,102,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action"
"210",210,130000000,9033681,1,"08/08/2012",276572938,120,1,6,"6 a 7",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thriller"
"211",211,125000000,50073575,1,"20/06/1997",238207122,125,1,4.2,"0 a 5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"212",212,123000000,45419668,1,"17/11/2000",345141403,104,1,6.2,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"213",213,125000000,41380094,1,"26/05/2004",544272402,124,1,6.2,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"214",214,125000000,54931334,1,"24/05/2000",546388105,123,1,5.9,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"215",215,120000000,25752118,1,"15/03/2000",325756637,130,1,6.2,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"216",216,130000000,60810723,1,"13/06/2007",289047763,92,1,5.4,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"217",217,120000000,51328145,1,"20/11/2012",609016565,127,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"218",218,110000000,46834704,1,"16/02/2007",228738393,114,1,5.2,"5 a 6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Action"
"219",219,120000000,62641286,1,"27/07/2016",415484914,123,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"220",220,120000000,33616115,1,"27/06/2003",259175788,106,1,5.2,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"221",221,130000000,68889395,1,"30/05/2012",403170142,124,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"222",222,120000000,27990284,1,"19/07/2002",169956806,78,1,5.4,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Animation"
"223",223,115000000,6733767,1,"07/08/2013",286140700,109,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"224",224,105000000,27835436,1,"11/06/2004",115772733,119,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"225",225,120000000,66757869,1,"30/01/2014",242688965,102,1,5.7,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Science Fiction"
"226",226,120000000,17060695,1,"09/05/2008",93945766,135,1,5.7,"5 a 6",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Action"
"227",227,120000000,11137655,1,"17/12/2010",48668907,121,1,4.9,"0 a 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy"
"228",228,117000000,44906918,1,"15/06/2010",261930431,109,1,5.9,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"229",229,120000000,67698004,1,"10/04/2013",286168572,124,1,6.4,"6 a 7",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Action"
"230",230,113000000,44108427,1,"17/05/2005",8.5e+08,140,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"231",231,120000000,43987061,1,"15/05/2002",649398328,142,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"232",232,115000000,106815545,1,"01/11/2001",562816256,92,1,7.5,"7 a 8",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Animation"
"233",233,120000000,15953444,1,"23/07/2013",415440673,126,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"234",234,115000000,54035265,1,"19/05/1999",924317558,136,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"235",235,135000000,64183321,1,"20/03/2013",585178928,98,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"236",236,97250400,20344364,0,"13/01/2008",132900000,116,0,5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy"
"237",237,115000000,18714197,1,"14/06/2002",77628265,134,1,5.8,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action"
"238",238,115000000,60467984,1,"06/04/2016",164602163,114,1,6,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"239",239,125000000,143350376,1,"07/08/2014",477200000,101,1,5.8,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"240",240,105000000,110153618,1,"27/09/2013",716392705,91,1,7.3,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"241",241,116000000,1690444,1,"07/02/1997",178127760,108,1,5.7,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"242",242,135000000,39873791,1,"01/06/2016",245623848,112,1,5.8,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"243",243,120000000,38126095,1,"05/08/2015",167977596,100,1,4.4,"0 a 5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"244",244,110000000,48780039,1,"20/10/2006",574480841,108,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"245",245,110000000,100412364,1,"27/05/2015",470490832,114,1,6,"6 a 7",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"Action"
"246",246,110000000,42887121,1,"11/12/1997",333011068,119,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"247",247,110000000,23657284,1,"28/06/2000",215294342,165,1,6.8,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"History"
"248",248,110000000,76840712,1,"09/12/2004",362744280,125,1,6.4,"6 a 7",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Thriller"
"249",249,110000000,44635452,1,"07/06/2005",478207520,120,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"250",250,110000000,103718387,1,"18/03/2015",295238201,119,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"251",251,116000000,45616098,1,"17/12/2004",1.02e+08,170,1,7,"7 a 8",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Drama"
"252",252,112000000,22845143,1,"25/12/2010",237382724,85,1,4.9,"0 a 5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"253",253,120000000,31703608,1,"12/01/2011",227817248,119,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"254",254,110000000,71510596,1,"05/03/2014",337580051,102,1,6.1,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"255",255,110000000,3665422,1,"29/07/2011",563749323,103,1,5.5,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Animation"
"256",256,110000000,19625972,1,"02/04/2004",103951461,76,1,5.7,"5 a 6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"257",257,110000000,86105615,1,"09/03/2016",179246868,121,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"258",258,110000000,37195046,1,"28/09/2011",299268508,127,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Action"
"259",259,105000000,32473628,1,"30/07/2013",347434178,105,1,5.5,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Animation"
"260",260,160000000,23336875,1,"13/06/1997",164508066,121,1,4.1,"0 a 5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"261",261,110000000,4594834,1,"23/10/2013",125537191,114,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"262",262,110000000,4893337,1,"20/06/2007",383531464,128,1,6.4,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"263",263,93000000,138049577,1,"18/12/2001",871368364,178,1,8,"8 a 10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fantasy"
"264",264,110000000,22643776,1,"16/06/2004",72178895,120,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"265",265,107000000,18866672,1,"11/12/2001",87713825,157,1,6.7,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Drama"
"266",266,120000000,95914473,1,"15/07/2004",347234916,115,1,6.7,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"267",267,130000000,44490453,1,"03/05/2005",211643158,144,1,6.6,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"History"
"268",268,133000000,30475297,1,"17/12/1999",300135367,84,1,5.8,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Animation"
"269",269,105000000,62479574,1,"08/12/2009",267045765,97,1,6.7,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"270",270,108000000,16793287,1,"30/09/2015",630161890,141,1,7.6,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"271",271,126000000,3768056,1,"20/07/2005",162949164,136,1,6.5,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Thriller"
"272",272,90000000,1004579,0,"27/04/2001",10372291,104,1,3.7,"0 a 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy"
"273",273,90000000,52995628,1,"09/06/2000",237202299,118,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action"
"274",274,103000000,95301296,1,"01/05/2000",457640427,155,1,7.9,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Drama"
"275",275,102000000,65948959,1,"20/06/2002",358372926,145,1,7.1,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Science Fiction"
"276",276,100000000,132397737,1,"13/11/2002",876688482,161,1,7.4,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"277",277,150000000,88935165,1,"14/11/2006",599045960,144,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"278",278,100000000,51188633,1,"25/07/2001",362211740,119,1,5.6,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"279",279,100000000,10174155,1,"01/07/1991",5.2e+08,137,1,7.7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Action"
"280",280,80000000,33691694,1,"01/07/2009",214104620,140,1,6.5,"6 a 7",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Action"
"281",281,100000000,42361215,1,"02/11/2007",266465037,157,1,7.4,"7 a 8",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Crime"
"282",282,115000000,38729418,1,"14/07/1994",378882411,141,1,6.8,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"283",283,100000000,40597856,1,"11/06/2009",150166126,106,1,6.2,"6 a 7",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"Action"
"284",284,100000000,32389353,1,"21/12/2010",310650585,98,1,5.4,"5 a 6",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy"
"285",285,100000000,24399642,1,"06/08/2010",170432927,107,1,6.1,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"286",286,100000000,24507987,1,"21/06/1996",242295562,115,1,5.6,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"287",287,100000000,82121691,1,"25/12/2012",425368238,165,1,7.8,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Drama"
"288",288,100000000,46727941,1,"21/06/1996",100138851,91,1,6.8,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"289",289,100000000,51113717,1,"09/12/2000",169327687,78,1,7.2,"7 a 8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"290",290,100000000,53732892,1,"08/08/2012",312573423,103,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"291",291,100000000,58849256,1,"19/11/2004",347451894,131,1,6.4,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action"
"292",292,100000000,30863434,1,"14/12/2006",249288105,104,1,4.9,"0 a 5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"293",293,100000000,31586215,1,"16/10/2009",100086793,101,1,6.4,"6 a 7",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Fantasy"
"294",294,100000000,36711378,1,"15/05/2013",268426634,102,1,6.4,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"295",295,100000000,41426678,1,"08/12/2010",278731369,103,1,6,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Action"
"296",296,100000000,20652943,1,"24/11/1999",211989043,121,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"297",297,100000000,52792678,1,"07/12/2006",170877916,143,1,7.3,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"298",298,100000000,95007934,1,"25/12/2013",392000694,180,1,7.9,"7 a 8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"299",299,100000000,48205606,1,"31/05/1995",336529144,121,1,5.2,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"300",300,105000000,58782359,1,"06/11/1997",121214377,129,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Science Fiction"
"301",301,102000000,73872343,1,"26/10/2012",130482868,172,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"302",302,80000000,37321848,1,"10/07/2010",140073390,97,1,6.5,"6 a 7",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Animation"
"303",303,100000000,32271938,1,"22/07/2004",82102379,104,1,4.2,"0 a 5",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Action"
"304",304,100000000,76842247,1,"23/07/2014",243400000,99,1,5.6,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Animation"
"305",305,140000000,38924136,1,"26/11/2002",109578115,95,1,7.2,"7 a 8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"306",306,100000000,1938841,1,"05/06/2009",68688831,102,1,5.3,"5 a 6",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Action"
"307",307,90000000,61025639,1,"04/08/2014",206172544,127,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"308",308,105000000,33507289,1,"03/12/2015",133718711,114,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"310",310,100000000,50767332,1,"20/11/2015",93820758,122,1,6.5,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"311",311,100000000,12092241,1,"15/08/2002",7103973,95,1,4.4,"0 a 5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Action"
"312",312,100000000,30254021,1,"11/03/2010",94882889,115,1,6.4,"6 a 7",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Action"
"313",313,99000000,34308098,1,"05/11/2015",246233113,88,1,6.5,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"314",314,10000000,3091077,1,"08/09/1997",13835130,110,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"315",315,98000000,41862983,1,"28/04/2001",433013274,130,1,6,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"316",316,100000000,46160048,1,"14/12/2002",193772504,167,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Crime"
"317",317,94000000,12516546,0,"15/12/2011",95311434,145,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"318",318,85000000,23230851,1,"08/06/2007",149044513,85,1,5.9,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Animation"
"319",319,90000000,19224754,1,"10/06/2004",1.02e+08,93,1,5.4,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Thriller"
"320",320,92000000,44455166,1,"28/12/2001",172989651,144,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"322",322,90000000,109528572,0,"07/05/1997",263920180,126,1,7.3,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"323",323,100000000,18325897,1,"26/05/2010",288347692,146,1,5.4,"5 a 6",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Comedy"
"324",324,95000000,37054554,1,"31/03/2000",76432727,89,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"325",325,95000000,65229868,1,"26/06/2012",877244782,88,1,6.2,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"326",326,95000000,101187052,1,"12/03/2015",543514353,105,1,6.7,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"327",327,65000000,29257137,1,"26/12/2009",93525586,136,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Fantasy"
"328",328,94000000,85688789,1,"30/05/2003",940335536,100,1,7.6,"7 a 8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Animation"
"329",329,94000000,123630332,1,"01/12/2003",1118888979,201,1,8.1,"8 a 10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fantasy"
"330",330,79000000,106914973,1,"18/12/2002",926287400,179,1,8,"8 a 10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fantasy"
"331",331,95000000,63628459,1,"12/12/2014",114178613,102,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"332",332,115000000,41498631,1,"11/06/2001",274703340,100,1,5.7,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"333",333,100000000,58991388,1,"16/04/2014",103039258,119,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"334",334,93000000,1859364,1,"18/07/2001",368780809,92,1,5.7,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"335",335,93000000,138433168,1,"03/08/2011",482860185,105,1,7,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"336",336,90000000,21436682,1,"14/02/2008",162839667,95,1,6.3,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"337",337,92000000,65402595,1,"06/02/2013",304654182,98,1,5.2,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"338",338,145000000,10660441,1,"07/04/2004",25819961,137,1,5.8,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Western"
"339",339,92000000,77817571,1,"05/11/2004",631442092,115,1,7.4,"7 a 8",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Animation"
"340",340,98000000,7029308,1,"22/12/1995",10017322,119,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Action"
"341",341,95000000,61121717,1,"01/02/2010",226497209,118,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"342",342,90000000,104121555,1,"02/07/1997",589390539,98,1,6.9,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"343",343,90000000,73575118,1,"30/10/1999",497366869,92,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Animation"
"344",344,100000000,37698465,1,"04/11/2010",167805466,98,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
